Cand_Name,Cand_Party_Affiliation,Cand_Incumbent_Challenger_Open_Seat,Total_Receipt,Total_Disbursement,Cash_On_Hand_COP,Debt_Owed_By_Committee,Coverage_End_Date,Cand_Street_1,Cand_Street_2,Cand_City,Cand_State,Cand_Zip,Individual_Itemized_Contribution,Individual_Unitemized_Contribution,Individual_Contribution,Other_Committee_Contribution,Party_Committee_Contribution,Cand_Contribution,Total_Contribution,Transfer_From_Other_Auth_Committee,Cand_Loan,Other_Loan,Total_Loan,Offsets_To_Operating_Expenditure,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Other_Receipts,Operating_Expenditure,Exempt_Legal_Accounting_Disbursement,Fundraising_Disbursement,Transfer_To_Other_Auth_Committee,Cand_Loan_Repayment,Other_Loan_Repayment,Total_Loan_Repayment,Individual_Refund,Party_Committee_Refund,Other_Committee_Refund,Total_Contribution_Refund,Other_Disbursements,Net_Contribution,Net_Operating_Expenditure,Cash_On_Hand_BOP,Debt_Owe_To_Committee,Coverage_Start_Date
"BRISENO, JORGE ALBERTO",IND,CHALLENGER,0,0,0,0,,277 S WOLF RD,,DES PLAINES,IL,60016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WILSON, DEBBIE RICA FERICA DR.",IDP,CHALLENGER,0,0,0,0,,2101 E. BIDDLE STREET,,BALTIMORE,MD,21213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"GORNEY, HEATH R. MR.",REP,CHALLENGER,0,0,0,0,,92 ORCHARD DR.,,SPARTA,MI,49345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HOUGLAND, ADAM MICHAEL MR.",REP,CHALLENGER,0,0,0,0,,14317 W 141ST TERRACE,,OLATHE,KS,66062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ROSSER, TREMEL MARQUIS",CMD,CHALLENGER,0,0,0,0,,1683 GUTHRIE ST,,"VIRGINIA BEACH ,VA",VA,23464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"DIAS, CHRISTOPHER LEE",IND,CHALLENGER,0,0,0,0,,418 HARTFORD AVENUE,,CHARLOTTE,NC,28209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MOSS, CHARLES KENNETH",REP,CHALLENGER,0,0,0,0,,102 BRITTANY LANE,,RANDLEMAN,NC,27317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BARVE, GARY",REP,CHALLENGER,9516.64,9531.64,0,0,07/13/2023,PO BOX 12039,,LYNCHBURG,VA,24506,7851.65,260.64,8112.29,0,0,0,8112.29,1404.35,0,0,0,0,0,0,0,5901.11,0,0,0,0,0,0,2950.18,0,0,2950.18,680.35,5162.11,5901.11,15,0,08/29/2022
"VODVARKA, JOSEPH JOHN",REP,CHALLENGER,10651.13,10451.13,200,0,03/31/2024,PO BOX 170 - US RTE 30,,CLINTON,PA,15026,0,0,0,0,0,10651.13,10651.13,0,0,0,0,0,0,0,0,10451.13,0,0,0,0,0,0,0,0,0,0,0,10651.13,10451.13,0,0,01/01/2023
"PATTON, IVORY",UNK,CHALLENGER,0,0,0,0,,165 TRELAWNEY LANE,,COVINGTON,GA,30016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MORENO, BERNIE",REP,CHALLENGER,24237971.25,21454453.83,2629648.14,4500000,12/31/2024,PO BOX 340797,,COLUMBUS,OH,43234,10110380.89,2643067.01,12753447.9,614012.43,53300,0,13420760.33,6184505.34,4500838.1,0,4500838.1,14105.55,0,0,117761.93,20981669.55,0,0,330341.74,6761.24,0,6761.24,104305.52,5000,13600,122905.52,5540,13297854.81,20974799.78,60,0,01/01/2023
"FOURROUX, PATRICK HENRY",REP,CHALLENGER,0,0,0,0,,7320 HAWTHORN AVE,UNIT 102,LOS ANGELES,CA,90046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"VON KRIEG, BIANCA MS.",DEM,CHALLENGER,0,0,0,0,,530 DIVISADERO,SUITE #458,SAN FRANCISCO,CA,94117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WALKER, JANUARY",UUP,CHALLENGER,8484.54,8481.09,3.45,0,07/15/2024,PO BOX 25923,,SALT LAKE CITY,UT,84125,7850,634.54,8484.54,0,0,0,8484.54,0,0,0,0,0,0,0,0,8453.38,0,0,0,0,0,0,27.71,0,0,27.71,0,8456.83,8453.38,0,0,04/01/2023
"REVELES, AARON",PFP,CHALLENGER,0,0,0,0,,706 BRADSHAWE AVE,,LOS ANGELES,CA,90022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ROBERTS, BRIAN",DEM,CHALLENGER,0,0,0,0,,55 LAVERN ROAD,,DESOTO,IL,62924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SMITH, IDA",IND,CHALLENGER,0,0,0,0,,"PMP GARDENS BUILDING 20, #155",,ST. THOMAS,VI,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KENWORTHY, JON MICHAEL MR.",REP,OPEN,84740.84,84740.84,0,0,06/30/2024,10911 SHERRELWOOD COURT,,FORT WAYNE,IN,46845,11792.27,3726.03,15518.3,0,0,68261.7,83780,0,0,0,0,960.84,0,0,0,82624.45,0,0,0,0,0,0,0,0,0,0,2116.39,83780,81663.61,0,0,03/27/2023
"JOWSKE, JEFFREY",REP,CHALLENGER,0,0,0,0,09/30/2023,7051 5TH STREET,,LAKEPORT,MI,48059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,07/05/2023
"CHINTHALA, BALARAJU RAJU",REP,CHALLENGER,300596.12,300596.12,0,0,06/30/2024,3557 CORSHAM CIR,,CARMEL,IN,46032,291663.67,8932.45,300596.12,0,0,0,300596.12,0,0,0,0,0,0,0,0,300596.12,0,0,0,0,0,0,0,0,0,0,0,300596.12,300596.12,0,0,10/01/2023
"LEE, SUSIE",DEM,INCUMBENT,5667749.51,4824098.54,881017.73,0,10/16/2024,5130 S FORT APACHE RD,STE 215-382,LAS VEGAS,NV,89148,3579551.33,424726.22,4004277.55,1346257.06,7027.37,0,5357561.98,259769.41,0,0,0,50418.12,0,0,0,4778320.65,0,0,0,0,0,0,38777.89,0,6000,44777.89,1000,5312784.09,4727902.53,37366.76,0,01/01/2023
"SUOZZI, THOMAS",DEM,INCUMBENT,9275135.14,7108134.43,2230236.49,379.2,10/16/2024,PO BOX 669,,GLEN COVE,NY,11542,5792117.05,1253295.96,7045413.01,1767968.64,10844.48,0,8824226.13,445595.67,0,0,0,4905.95,0,0,407.39,6725030.94,0,0,1921,0,0,0,94113.49,0,4600,98713.49,282469,8725512.64,6720124.99,63235.78,0,01/01/2023
"ZUMBLUSKAS, MICHAEL K",REP,CHALLENGER,0,0,0,0,10/16/2024,441 EAST 83RD STREET,UNIT A,NEW YORK,NY,10028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/01/2023
"PASCRELL, WILLIAM J. JR.",DEM,INCUMBENT,1271398.35,1563791.69,1068651.53,0,10/16/2024,PO BOX 100,,TEANECK,NJ,7666,539540,17379.28,556919.28,704425,0,0,1261344.28,0,0,0,0,163.33,0,0,9890.74,1210402.69,0,0,0,0,0,0,4813,0,0,4813,348576,1256531.28,1210239.36,1361044.87,0,01/01/2023
"COBA, ANGEL LUIS",REP,CHALLENGER,0,0,0,0,,2004 FOUNTAIN BLVD,,KISSIMMEE,FL,34741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KRUEGER, ZACHARY",W,CHALLENGER,0,0,0,0,,8238 ALKALI BASIN ROAD,,DELTA,CO,81416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HENRIQUES, LORI ANN MS",DEM,CHALLENGER,0,0,0,0,,1454 PELE #205,,HONOLULU,MI,96816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"JORDAN, JAMES D.",REP,INCUMBENT,12460333.03,12814579.73,7331067.8,0,10/16/2024,1709 SOUTH STATE ROUTE 560,,URBANA,OH,430789637,4191746.05,6972087.83,11163833.88,407548.5,0,0,11571382.38,223681.98,0,0,0,8645.9,0,0,656622.77,9191840.62,0,0,2439000,0,0,0,143411.88,0,8850,152261.88,1031477.23,11419120.5,9183194.72,7685314.5,0,01/01/2023
"EVANS, DWIGHT",DEM,INCUMBENT,948893.08,948160.12,134348.48,0,10/16/2024,PO BOX 6578,,PHILADELPHIA,PA,19138,292901.62,22565.18,315466.8,632948.73,0,0,948415.53,0,0,0,0,477.55,0,0,0,837273.24,0,0,0,0,0,0,0,0,0,0,110886.88,948415.53,836795.69,133615.52,0,01/01/2023
"OCASIO-CORTEZ, ALEXANDRIA",DEM,INCUMBENT,13266703.62,14421957.78,3996650.04,0,10/16/2024,PO BOX 680080,,CORONA,NY,11368,3867097.36,9005542.82,12872640.18,33782.58,0,20,12906442.76,113053.46,0,0,0,41825.41,0,0,205381.99,14023242.05,0,0,0,0,0,0,85252.66,0,-2000,83252.66,315463.07,12823190.1,13981416.64,5151904.2,0,01/01/2023
"LEHMAN, MATTHEW",DEM,CHALLENGER,2807.49,8827.35,0,0,12/31/2023,PO BOX 72441,,NEWPORT,KY,41072,0,230,230,0,0,0,230,0,2577.49,0,2577.49,0,0,0,0,4999.6,0,0,2700,900,0,900,227.75,0,0,227.75,0,2.25,4999.6,6019.86,0,01/01/2023
"EDWARDS, AMANDA",DEM,CHALLENGER,1680382.01,1679686.02,695.99,0,09/30/2024,PO BOX 88228,,HOUSTON,TX,77288,1595806.46,54478.34,1650284.8,15100,0,8412.53,1673797.33,0,0,0,0,6584.68,0,0,0,1359521.34,0,0,0,0,0,0,311059.68,0,5000,316059.68,4105,1357737.65,1352936.66,0,0,04/01/2023
"CLATTERBUCK, THOMAS",REP,CHALLENGER,45595.81,42938.72,0,0,04/04/2024,610 S 4TH ST,APT 1,CHAMPAIGN,IL,61820,1095.24,0,1095.24,0,0,44500.57,45595.81,0,0,0,0,0,0,0,0,42938.72,0,0,0,0,0,0,0,0,0,0,0,45595.81,42938.72,0,0,07/01/2023
"MANDEL, CHARLES SCOTT MR.",REP,CHALLENGER,15000,52876.48,134.99,28243.01,09/30/2024,5502 BURNHAM DRIVE,,CORPUS CHRISTI,TX,78413,0,0,0,0,0,0,0,0,15000,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52876.48,0,0,0,0,12/18/2023
"LENSSEN, MATHIAS",REP,CHALLENGER,0,0,0,0,,401 JACKSON AVE,,DELAND,FL,32724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MOBEEN, NOOR DR.",DEM,CHALLENGER,0,0,0,0,,6220 WESTPARK DRIVE,,HOUSTON,TX,77057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HENRIQUES, LORI MS",DEM,CHALLENGER,0,0,0,0,,1454 PELE #205,,HONOLULU,MI,96816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"DILLON, BRETT ALLEN REV. DR.",IND,CHALLENGER,0,0,0,0,,910 RED OAK CT,,HAMPSTEAD,MD,21074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"JENNINGS II, GERALD J MR",REP,CHALLENGER,0,0,0,0,,10522 W.106TH CT.,,WESTMINSTER,CO,80021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MARKS, NICK",NNE,CHALLENGER,0,0,0,0,,5533 W 124TH PL,,HAWTHORNE,CA,90250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"FITZPATRICK, BRIAN",REP,INCUMBENT,6188319.53,3144217.41,4504016.37,24750,10/16/2024,PO BOX 939,,LANGHORNE,PA,19047,2148933.59,63736.01,2212669.6,2508867.62,10150,0,4731687.22,1454748.86,0,0,0,0,0,0,1883.45,2995431.14,0,0,0,0,0,0,112236.27,150,9800,122186.27,26600,4609500.95,2995431.14,1459914.25,0,01/01/2023
"DEATON, JOHN",REP,CHALLENGER,2145888.34,1361132.09,784756.25,1000000,10/16/2024,400 W CUMMINGS PARK SUITE 5650,,WOBURN,MA,1801,641949.58,438581.26,1080530.84,8259.59,0,10268.5,1099058.93,33494.33,1000000,0,1000000,3560.08,0,0,9775,1359783,0,0,0,0,0,0,1149.09,0,200,1349.09,0,1097709.84,1356222.92,0,0,01/01/2024
"HOGAN, LARRY",REP,OPEN,10943516.09,9324221.52,1619294.57,424815.34,10/16/2024,2077 SOMERVILLE ROAD,SUITE 206,ANNAPOLIS,MD,21401,4320018.93,1169966.35,5489985.28,576274.34,52800,0,6119059.62,4824456.47,0,0,0,0,0,0,0,9305591.52,0,0,0,0,0,0,18630,0,0,18630,0,6100429.62,9305591.52,0,0,01/01/2024
"WILSON, GEORGE A MR",IND,CHALLENGER,0,0,0,0,,251 N WESTWOOD AVE.,153,LINDSAY,CA,93247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"LUNGO, ROBERT FRANCIS",IND,CHALLENGER,0,0,0,0,,30 ALLDS ST #212,,NASHVA,NH,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"LOVE, LESLIE N.",DEM,OPEN,23395,17017.68,6377.32,6408.04,03/31/2024,20444 OXLEY ST.,,DETROIT,MI,48235,9450,8845,18295,0,0,2100,20395,0,3000,0,3000,0,0,0,0,17017.68,0,0,0,0,0,0,0,0,0,0,0,20395,17017.68,0,0,04/01/2023
"WALLS-WINDHAUSER, ANGELA MARIE",REP,CHALLENGER,0,0,0,0,,PO BOX 785098,,WINTER GARDEN,FL,34778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"WEINKRANTZ, MARK",DEM,CHALLENGER,330552,330552,0,258500,09/30/2024,PO BOX 447,,SAFETY HARBOR,FL,34695,56327,10725,67052,5000,0,0,72052,0,258500,0,258500,0,0,0,0,330462,0,0,0,0,0,0,0,0,0,0,90,72052,330462,0,0,10/01/2023
"HACH, GREGORY",REP,OPEN,779218.09,769995.02,9223.07,210000,09/30/2024,338 JERICHO PKWY.,#212,SYOSSET,NY,11791,97185.78,2032.31,99218.09,5000,0,0,104218.09,0,675000,0,675000,0,0,0,0,292924.32,0,0,0,465000,0,465000,12070.7,0,0,12070.7,0,92147.39,292924.32,0,0,07/01/2023
"DANIELS, BRET",REP,CHALLENGER,4699,3314.13,2384.87,5103.78,09/30/2023,P.O. BOX 4101,,CITRUS HEIGHTS,CA,95611,2338.68,1267.2,3605.88,0,0,1093.12,4699,0,0,0,0,0,0,0,0,2214.13,0,0,0,0,0,0,1100,0,0,1100,0,3599,2214.13,1000,0,01/01/2023
"IVANOVSKIS, JEREMY DANIEL",REP,CHALLENGER,4680.35,4780.35,0,0,09/30/2024,4317 LAVACA DRIVE,,PLANO,TX,75074,0,200,200,0,0,4480.35,4680.35,0,0,0,0,0,0,0,0,4780.35,0,0,0,0,0,0,0,0,0,0,0,4680.35,4780.35,0,0,01/01/2023
"THOMAS, STEPHEN D",DEM,CHALLENGER,0,0,0,0,,1795 RIVERSTONE DR.,,DELAWARE,OH,43015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CASEY, STEPHEN M",DEM,OPEN,105834.53,79481.46,26353.07,0,09/30/2024,625 PARK AVE,,WOONSOCKET,RI,2895,89600,16220,105820,0,0,0,105820,0,0,0,0,0,0,0,14.53,79481.46,0,0,0,0,0,0,0,0,0,0,0,105820,79481.46,0,0,04/01/2023
"PALMER, MICHAEL PALMER - NNB",REP,CHALLENGER,0,0,0,0,,827 ELILS CREEK ROAD,TRAIL 1,WAVERLY,NY,14892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ALAMEDA, JENNIFER NICOLE",REP,CHALLENGER,0,0,0,0,,200 TILLARY ST,,BROOKLYN,NY,11201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"EDMOND, ERIC JATOD REV. DR.",AIC,CHALLENGER,0,0,0,0,,502 MCKINLEY ST,,DUBLIN,GA,31021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"NICHOLS, ASHAKI NONI MRS",OTH,CHALLENGER,0,0,0,0,,128 MOSS POINTE DRIVE,,MCDONOUGH,GA,30253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BROWN, PAMELA",DEM,OPEN,0,0,0,0,,10815 STELLA CT,,KENSINGTON,MD,20895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CHEN, NOLAN",REP,CHALLENGER,5895,5895,0,0,03/31/2024,10093 DAVIS ROAD,,WILTON,CA,95693,500,755,1255,0,0,0,1255,0,4640,0,4640,0,0,0,0,5015.15,0,0,0,879.85,0,879.85,0,0,0,0,0,1255,5015.15,0,0,07/01/2023
"MILLER, BLANE H. III",DEM,CHALLENGER,0,0,0,0,,2300 TIDE CIRCLE,,HAVRE DE GRACE,MD,21078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SIKDER, ABDUR R DR",DEM,OPEN,21938,21946.2,-8.2,0,04/16/2024,"3120 TELEGRAPH AVE, STE 3B",,BERKELEY,CA,94705,21388,550,21938,0,0,0,21938,0,0,0,0,0,0,0,0,21946.2,0,0,0,0,0,0,0,0,0,0,0,21938,21946.2,0,0,10/15/2023
"KLEIN, JOHN JAMES",REP,CHALLENGER,0,0,0,0,,906SW34STREET,,LAWTON,OK,73505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"MARGOLIS, BARUCH",N/A,CHALLENGER,0,0,0,0,,260 E MESQUITE BOULEVARD,,MESQUITE,NV,89027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"REEVES, JAY",VET,CHALLENGER,0,0,0,0,,11455 CRESCENT PEAK,,SAN ANTONIO,TX,78245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"FINAN, NICHOLAS JAMES",DEM,OPEN,0,0,0,0,,23625 OAK VALLEY ROAD,,CUPERTINO,CA,95014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"YOST, MICHAEL CHRISTOPHER",N/A,CHALLENGER,0,0,0,0,,5362 N NEVADA AVE APT 230,,COLORADO SPRINGS,CO,80918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"COBBS, MICHAEL W. SR.",DEM,OPEN,0,0,0,0,,600 DUNHICH WAY,,BALTIMORE,MD,21221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HOUTON, ROBERT K.",DEM,OPEN,0,0,0,0,,5805 OGDEN COURT,,BETHESDA,MD,20816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"REYES, ARTURO PACHECO",REP,CHALLENGER,0,0,0,0,,94 1432 KAHULI STREET,,WAIPAHU,HI,96767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"REYES, ARTURO",REP,CHALLENGER,0,0,0,0,,94 1432 KAHULI STREET,,WAIPAHU,HI,96815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"GIUFFRE, JOHN M.(RAGHU)",OTH,CHALLENGER,0,0,0,0,,PO BOX 1108 ,,HILO,HI,96721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CURTIS , RON",DEM,CHALLENGER,0,0,0,0,,PO BOX 580 ,,KALAHEO,HI,96741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"JACQUE, ANDRE",REP,OPEN,264387.58,264353.38,34.2,16000,09/30/2024,1794 ALLOUEZ AVE,BOX 171,GREEN BAY,WI,54311,182187.25,32594.63,214781.88,33300,0,0,248081.88,0,16000,0,16000,305.7,0,0,0,262918.38,0,0,0,0,0,0,25,0,1000,1025,410,247056.88,262612.68,0,0,01/01/2024
"EVANS, JONATHAN DERRICK",REP,CHALLENGER,1039738.99,987275.85,52463.14,0,09/30/2024,50 MOUNTAINEER DR,,PRICHARD,WV,25555,274275.97,752735.28,1027011.25,2500,0,100,1029611.25,0,0,0,0,59.99,0,0,10067.75,984500.85,0,0,0,0,0,0,2775,0,0,2775,0,1026836.25,984440.86,0,0,01/01/2023
"GAASERUD, ALEXANDER",REP,OPEN,4150,4848.08,20.86,9850,09/30/2024,221 EDGEWATER DR,,ELKINS,WV,26241,500,100,600,0,0,0,600,0,3550,0,3550,0,0,0,0,4848.08,0,0,0,0,0,0,0,0,0,0,0,600,4848.08,718.94,0,01/01/2023
"SEYOUM, LABAN Y.",REP,OPEN,0,0,0,0,,PO BOX 8561,,SILVER SPRING,MD,20907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SCOTT, MIKE",LIB,OPEN,0,0,0,0,,6710 LAUREL BOWIE ROAD,APT 512,BOWIE,MD,20718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KOWALSKI, AARON",REP,CHALLENGER,0,0,0,0,,266 A ROAD,,GRAND ISLAND,NE,68801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"PETERSON, KENNETH",OTH,CHALLENGER,0,0,0,0,,505 AMES STREET,,BEATRICE,NE,68310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"STEVENS, MAC",REP,CHALLENGER,0,0,0,0,,301 B STREET,,BUSHNELL,NE,69128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BIRD, BRYAN",REP,OPEN,0,0,0,0,,108 TIMBERLAND ROAD,,BECKLEY,WV,25801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"SMITH, WILLIAM",NOP,OPEN,15000,15000,0,0,04/16/2024,PO BOX 52553,,IRVINE,CA,92619,0,0,0,0,0,0,0,0,15000,0,15000,0,0,0,0,5984,0,0,0,7076,0,7076,0,0,0,0,1940,0,5984,0,0,01/01/2024
"TEMURI, PRINCE MUHAMMAD",OTH,CHALLENGER,0,0,0,0,,101 W 25TH STREET 300,,NEW YORK,NY,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HOPSON, DIANE",DEM,CHALLENGER,0,0,0,0,,111 NORTH 3RD STREET #1013,,SMITHFIELD,NC,27577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BERG FONVERGNE, BELLA",DEM,CHALLENGER,0,0,0,0,,2042 AVENIDA PLACIDA,,SIMI VALLEY,CA,93063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KRICHEVSKY MD MSPH, RITA ANNA-MARIA",DEM,CHALLENGER,0,0,0,0,,PO BOX 504,,BELLEVUE,WA,98009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"KARDASHIAN, QUINCI PRESTON",REP,CHALLENGER,0,0,0,0,,1742 WOODBEND DR,,CLAREMONT,CA,91711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"HERTZLER, JASON",REP,CHALLENGER,0,0,0,0,,34 WEST GREEN STREET,,MECHANICSBURG,PA,17055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"TARPLEY, SHALIEK",REP,OPEN,0,0,0,0,,P.O. BOX 424,,FREDERICKSBURG,VA,22404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"DAUGHERTY, MELINDA",UNK,CHALLENGER,0,0,0,0,,17103 36 AVE E,,TACOMA,WA,98446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"JONES, RAFAEL",REP,CHALLENGER,0,0,0,0,,1765 TOWNSEND AVE APT 5H,,BRONX,NY,10453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"CRAWFORD, ROMERO AWTRO",IND,CHALLENGER,0,0,0,0,,1391 BARRETT LAKE ROAD,,DULZURA,CA,91917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"BARNARD, DAVID J JR JR",DEM,CHALLENGER,0,0,0,0,,375 ROB ROY DR,,CLERMONT,FL,34711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
